DENSITY,GLASNO,"SOMME (SI, B, NA, CA, AL, ZR, K, LI, MG, FE)",Al_calc,O_calc,B_calc,Ca_calc,K_calc,Li_calc,Mg_calc,Na_calc,Si_calc,Zr_calc,Fe_calc
2.06,125920,99.99,0.0,65.05299873914304,28.256302786555587,0.0,0.0,0.0,0.0,6.676710530986301,0.0,0.0,0.0
2.05,125921,99.99,0.0,64.30174377927423,27.930232691755243,0.0,2.805899486177757,0.0,0.0,4.948184360186515,0.0,0.0,0.0
2.06,125922,99.98,0.0,63.56359605152061,27.610373455903478,0.0,5.5453871501974605,0.0,0.0,3.2567510256699848,0.0,0.0,0.0
2.05,125923,99.99,0.0,62.84972953346483,27.299830508474578,0.0,8.226764469828868,0.0,0.0,1.6098290946933638,0.0,0.0,0.0
2.05,125924,99.99,0.0,62.148970247524254,26.99549841999426,0.0,10.841729967302221,0.0,0.0,0.0,0.0,0.0,0.0
2.12,125925,99.99,0.0,63.0820576333648,26.837121516805517,0.0,0.0,0.0,0.0,10.066995767276012,0.0,0.0,0.0
2.12,125926,99.99,0.0,61.915258251628444,26.340252800919277,0.0,4.482797995668606,0.0,0.0,7.247940209748463,0.0,0.0,0.0
2.11,125927,99.98,0.0,60.789411768896144,25.862016661878773,0.0,8.799566435942078,0.0,0.0,4.525326026557382,0.0,0.0,0.0
2.11,125928,99.99,0.0,59.71049650290105,25.402413099684,0.0,12.96690827635993,0.0,0.0,1.9065717849594215,0.0,0.0,0.0
2.18,125929,99.98,0.0,59.671599849279545,24.812381499569092,0.0,5.603497494585757,0.0,0.0,9.888950153116378,0.0,0.0,0.0
2.18,125930,99.99,0.0,58.328423961664,24.25340419419707,0.0,10.957950656078815,0.0,0.0,6.446734946030106,0.0,0.0,0.0
2.16,125931,99.98,0.0,57.03499542375464,23.716164895145077,0.0,16.079962440018686,0.0,0.0,3.145472516820213,0.0,0.0,0.0
2.37,125932,99.99,0.0,57.026912529398345,22.477098534903764,0.0,0.0,0.0,0.0,20.482664195614642,0.0,0.0,0.0
2.36,125933,99.99,0.0,55.69504649854243,21.952280953748925,0.0,5.669909316743811,0.0,0.0,16.6695206256958,0.0,0.0,0.0
2.36,125934,99.99,0.0,54.42073916910575,21.449201378914104,0.0,11.082472822625164,0.0,0.0,13.03442266993659,0.0,0.0,0.0
2.34,125935,99.99,0.0,53.20653756562864,20.9709652398736,0.0,16.254293473183573,0.0,0.0,9.555114626567063,0.0,0.0,0.0
2.33,125936,99.99,0.0,52.04724602826165,20.51446710715312,0.0,21.1936727461888,0.0,0.0,6.2315964955872145,0.0,0.0,0.0
2.32,125937,99.98,0.0,50.9290090006675,20.07349612180408,0.0,25.925515074950106,0.0,0.0,3.0490311424837446,0.0,0.0,0.0
2.28,125938,99.99,0.0,49.86643036340553,19.654263142775065,0.0,30.46642341500701,0.0,0.0,0.0,0.0,0.0,0.0
2.39,125939,99.99,0.0,54.961090232532314,20.989597816719336,0.0,0.0,0.0,0.0,24.036157911550685,0.0,0.0,0.0
2.39,125940,99.98,0.0,53.66712202229611,20.495834530307384,0.0,5.694813750053081,0.0,0.0,20.119154400038724,0.0,0.0,0.0
2.38,125941,99.99,0.0,52.43930513285978,20.026914679689742,0.0,11.140583167013462,0.0,0.0,16.380196502686392,0.0,0.0,0.0
2.37,125942,99.98,0.0,51.258688568589314,19.57662740591784,0.0,16.33730825088114,0.0,0.0,12.804447084980398,0.0,0.0,0.0
2.36,125943,99.99,0.0,50.13726190839651,19.14807813846596,0.0,21.309893434965392,0.0,0.0,9.39190614692073,0.0,0.0,0.0
2.35,125944,99.98,0.0,49.05607415664735,18.73505601838552,0.0,26.05833871926621,0.0,0.0,6.127736553994095,0.0,0.0,0.0
2.33,125945,99.98,0.0,48.023650655615306,18.340666475150822,0.0,30.61585001486263,0.0,0.0,2.9971011716871843,0.0,0.0,0.0
2.32,125946,99.99,0.0,47.03999140530037,17.964909508761853,0.0,34.98242732175464,0.0,0.0,0.0,0.0,0.0,0.0
1.81,125947,100.0,0.0,68.94139615053146,31.054294742889976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.75,126077,100.0,15.877521089477145,46.33621841462018,0.0,10.720437969220894,0.0,0.0,6.030418816990869,0.0,21.034676452965844,0.0,0.0
2.78,126078,100.0,15.877521089477145,46.33621841462018,0.0,10.720437969220894,0.0,0.0,6.030418816990869,0.0,21.034676452965844,0.0,0.0
2.8,126079,100.0,15.877521089477145,46.33621841462018,0.0,10.720437969220894,0.0,0.0,6.030418816990869,0.0,21.034676452965844,0.0,0.0
2.83,126080,100.0,15.877521089477145,46.33621841462018,0.0,10.720437969220894,0.0,0.0,6.030418816990869,0.0,21.034676452965844,0.0,0.0
2.85,126081,100.0,15.877521089477145,46.33621841462018,0.0,10.720437969220894,0.0,0.0,6.030418816990869,0.0,21.034676452965844,0.0,0.0
2.87,126082,100.0,15.877521089477145,46.33621841462018,0.0,10.720437969220894,0.0,0.0,6.030418816990869,0.0,21.034676452965844,0.0,0.0
2.81,126089,100.0,14.924869824108516,45.11416181869458,0.0,10.077211691067639,0.0,0.0,5.668593687971417,0.0,19.772595865787892,4.442078267785551,0.0
2.86,126090,100.0,14.924869824108516,45.11416181869458,0.0,10.077211691067639,0.0,0.0,5.668593687971417,0.0,19.772595865787892,4.442078267785551,0.0
2.9,126091,100.0,14.924869824108516,45.11416181869458,0.0,10.077211691067639,0.0,0.0,5.668593687971417,0.0,19.772595865787892,4.442078267785551,0.0
2.93,126092,100.0,14.924869824108516,45.11416181869458,0.0,10.077211691067639,0.0,0.0,5.668593687971417,0.0,19.772595865787892,4.442078267785551,0.0
2.96,126093,100.0,14.924869824108516,45.11416181869458,0.0,10.077211691067639,0.0,0.0,5.668593687971417,0.0,19.772595865787892,4.442078267785551,0.0
2.85,126094,100.0,14.607319402318973,44.70680962005271,0.0,9.862802931683223,0.0,0.0,5.547985311631599,0.0,19.35190233672858,5.922771023714068,0.0
2.91,126095,100.0,14.607319402318973,44.70680962005271,0.0,9.862802931683223,0.0,0.0,5.547985311631599,0.0,19.35190233672858,5.922771023714068,0.0
2.95,126096,100.0,14.607319402318973,44.70680962005271,0.0,9.862802931683223,0.0,0.0,5.547985311631599,0.0,19.35190233672858,5.922771023714068,0.0
2.99,126097,100.0,14.607319402318973,44.70680962005271,0.0,9.862802931683223,0.0,0.0,5.547985311631599,0.0,19.35190233672858,5.922771023714068,0.0
3.02,126098,100.0,14.607319402318973,44.70680962005271,0.0,9.862802931683223,0.0,0.0,5.547985311631599,0.0,19.35190233672858,5.922771023714068,0.0
2.68,126140,99.97,8.886119303077376,47.427960494981505,0.0,9.898537724913957,0.0,0.0,6.000266722905915,0.0,27.75642417282471,0.0,0.0
2.75,126141,99.98,9.034309499912496,46.879098823268706,0.0,10.062917773775345,0.0,0.0,8.135034984120683,0.0,25.867977664602886,0.0,0.0
2.68,126142,99.98,8.774976655451034,46.8243387607461,0.0,13.02890561192646,0.0,0.0,3.949924325129019,0.0,27.40117185939684,0.0,0.0
2.76,126143,99.98,8.91787434525633,46.267021824017874,0.0,13.243314371310877,0.0,0.0,6.024388398173878,0.0,25.52674846881033,0.0,0.0
2.83,126144,99.98,9.06606454209145,45.69169862193822,0.0,13.464870089341442,0.0,0.0,8.165187078205635,0.0,23.59155823513747,0.0,0.0
2.68,126145,99.98,8.663834007824695,46.23174130955854,0.0,16.08065695383134,0.0,0.0,1.9478252778880507,0.0,27.055268291059182,0.0,0.0
2.76,126146,99.98,8.801439190600163,45.671294652052936,0.0,16.34509442373879,0.0,0.0,3.961985162763001,0.0,25.199542390653082,0.0,0.0
2.82,126147,99.97,8.944336880405457,45.089988687842066,0.0,16.609531893646235,0.0,0.0,6.0424796546248505,0.0,23.28304964716064,0.0,0.0
2.87,126148,99.99,9.097819584270404,44.50220645619318,0.0,16.88826328084598,0.0,0.0,8.195339172290591,0.0,21.30579006058185,0.0,0.0
2.69,126149,99.98,8.552691360198356,45.651665219717586,0.0,19.06093870927475,0.0,0.0,0.0,0.0,26.714039095266624,0.0,0.0
2.78,126150,99.98,8.690296542973824,45.09241567834149,0.0,19.361110972412934,0.0,0.0,1.9538556967050418,0.0,24.881685057586044,0.0,0.0
2.82,126151,99.97,8.827901725749292,44.50797999335326,0.0,19.675577152843413,0.0,0.0,3.9740460003969824,0.0,22.983889804274014,0.0,0.0
2.88,126152,99.98,8.976091922584413,43.91309845974399,0.0,20.004337250566184,0.0,0.0,6.060570911075824,0.0,21.025327707875636,0.0,0.0
2.93,126153,99.97,9.124282119419531,43.291294280997896,0.0,20.33309734828896,0.0,0.0,8.219460847558555,0.0,19.001324395845813,0.0,0.0
2.77,126154,99.98,8.579153895347485,44.52605806597667,0.0,22.305657934625607,0.0,0.0,0.0,0.0,24.56850209706411,0.0,0.0
2.82,126155,99.97,8.716759078122951,43.94034699423373,0.0,22.66300586693297,0.0,0.0,1.9598861155220324,0.0,22.68940433393249,0.0,0.0
2.86,126156,99.98,8.859656767928247,43.344808242731304,0.0,23.034647716532625,0.0,0.0,3.9861068380309645,0.0,20.754214100259635,0.0,0.0
2.89,126157,99.99,9.007846964763367,42.72990726282243,0.0,23.41343652477843,0.0,0.0,6.084692586343786,0.0,18.753582650955327,0.0,0.0
2.97,126158,99.98,9.156037161598487,42.08449459506335,0.0,23.806519250316533,0.0,0.0,8.249612941643509,0.0,16.682835613474467,0.0,0.0
2.83,126159,99.98,8.605616430496614,43.39056090069889,0.0,25.57896499456105,0.0,0.0,0.0,0.0,22.404267608681177,0.0,0.0
2.85,126160,99.98,8.748514120301907,42.790893721087905,0.0,25.986341637391444,0.0,0.0,1.9659165343390232,0.0,20.487774865188733,0.0,0.0
2.92,126161,99.98,8.8914118101072,42.17000997904781,0.0,26.408012197514136,0.0,0.0,4.004198094481937,0.0,18.505840906064844,0.0,0.0
2.96,126162,99.98,9.034309499912496,41.52814909780449,0.0,26.851123633575266,0.0,0.0,6.102783842794759,0.0,16.463140103854602,0.0,0.0
2.89,126163,99.99,8.637371472675566,42.254826105029196,0.0,28.86656597178879,0.0,0.0,0.0,0.0,20.23068437520804,0.0,0.0
2.92,126164,99.98,8.774976655451034,41.62931556391293,0.0,29.331118283788363,0.0,0.0,1.971946953156014,0.0,18.272122278809665,0.0,0.0
2.96,126165,99.98,8.91787434525633,40.987295835744064,0.0,29.80996451308023,0.0,0.0,4.016258932115919,0.0,16.24811896677984,0.0,0.0
2.92,126166,99.98,8.663834007824695,41.10164088109228,0.0,32.17560782495498,0.0,0.0,0.0,0.0,18.03840365155449,0.0,0.0
2.95,126167,99.97,8.801439190600163,40.45499435384724,0.0,32.697335806123725,0.0,0.0,1.977977371973005,0.0,16.03777220225018,0.0,0.0
2.72,126168,99.99,12.421513999000952,45.41774457420053,0.0,18.446300265706082,0.0,0.0,0.0,0.0,23.703743176219955,0.0,0.0
2.72,126169,99.98,12.569704195836072,45.96958503082831,0.0,15.55892897266259,0.0,0.0,1.887521089718142,0.0,23.993554274016372,0.0,0.0
2.71,126170,99.98,12.728479406730845,46.54074798142779,0.0,12.600088093157623,0.0,0.0,3.81725511115522,0.0,24.292714116903,0.0,0.0
2.77,126171,99.99,12.458561548209733,44.3255161231155,0.0,21.590962070010878,0.0,0.0,0.0,0.0,21.614298648558684,0.0,0.0
2.78,126172,99.99,12.612044252074677,44.870817980527875,0.0,18.732178611551976,0.0,0.0,1.8935515085351329,0.0,21.880737883629585,0.0,0.0
2.75,126173,99.97,12.765526955939626,45.42070203692086,0.0,15.801925566631596,0.0,0.0,3.8293159487892017,0.0,22.151851491245587,0.0,0.0
2.75,126174,99.98,12.929594673864221,45.997847749651555,0.0,12.800202935249747,0.0,0.0,5.819354158396189,0.0,22.4323138439518,0.0,0.0
2.84,126175,99.98,12.495609097418512,43.22301712202396,0.0,24.74991779160797,0.0,0.0,0.0,0.0,19.510831003262098,0.0,0.0
2.85,126176,99.98,12.649091801283458,43.75707300484443,0.0,21.919722167733653,0.0,0.0,1.8995819273521237,0.0,19.75389837560748,0.0,0.0
2.85,126177,99.98,12.80786701217823,44.30327150337586,0.0,19.025203916044013,0.0,0.0,3.841376786423184,0.0,20.001640120497967,0.0,0.0
2.83,126178,99.98,12.971934730102827,44.86384569727658,0.0,16.052069119246752,0.0,0.0,5.837445414847161,0.0,20.254056237933558,0.0,0.0
2.84,126179,99.98,13.136002448027424,45.436941252523916,0.0,13.007464735988016,0.0,0.0,7.887787812624056,0.0,20.51114672791425,0.0,0.0
2.9,126180,99.98,12.532656646627293,42.118426156517856,0.0,27.9303143891435,0.0,0.0,0.0,0.0,17.398014612875304,0.0,0.0
2.9,126181,99.98,12.691431857522064,42.639501356055696,0.0,25.13585355849992,0.0,0.0,1.8995819273521237,0.0,17.61303574995007,0.0,0.0
2.89,126182,99.98,12.850207068416836,43.173097916940165,0.0,22.26992314139487,0.0,0.0,3.853437624057165,0.0,17.832731259569933,0.0,0.0
2.9,126183,99.99,13.014274786341433,43.72639571743197,0.0,19.325376179182197,0.0,0.0,5.861567090115125,0.0,18.061775514280008,0.0,0.0
2.9,126184,99.97,13.178342504266029,44.27895017266631,0.0,16.30935963050805,0.0,0.0,7.91190948789202,0.0,18.29081976899008,0.0,0.0
2.91,126185,99.98,13.347702729220453,44.858028490044866,0.0,13.221873495372435,0.0,0.0,10.022556073838825,0.0,18.52921276879036,0.0,0.0
2.93,126186,99.99,12.5749967028659,41.01112505773562,0.0,31.132151862617476,0.0,0.0,0.0,0.0,15.271175104853205,0.0,0.0
2.93,126187,99.97,12.728479406730845,41.51092136306696,0.0,28.36627886655848,0.0,0.0,1.9056123461691148,0.0,15.458150006657345,0.0,0.0
2.93,126188,99.97,12.887254617625617,42.033271949359516,0.0,25.52893628403802,0.0,0.0,3.865498461691147,0.0,15.654473653551694,0.0,0.0
2.93,126189,99.98,13.051322335550212,42.572851272375196,0.0,22.620124115056083,0.0,0.0,5.879658346566098,0.0,15.855471672991145,0.0,0.0
2.93,126190,99.97,13.220682560504637,43.116394625509926,0.0,19.639842359612675,0.0,0.0,7.936031163159984,0.0,16.056469692430596,0.0,0.0
2.94,126191,99.98,13.395335292488884,43.68360879943501,0.0,16.580944059061647,0.0,0.0,10.052708167923779,0.0,16.266816456960253,0.0,0.0
2.96,126192,99.97,13.093662391788818,41.41127114980422,0.0,25.936312926868414,0.0,0.0,5.897749603017069,0.0,13.630470341521868,0.0,0.0
2.97,126193,99.98,13.26302261674324,41.9503911508839,0.0,22.991765964655745,0.0,0.0,7.966183257244938,0.0,13.808096498235802,0.0,0.0
2.97,126194,99.98,13.43767534872749,42.50103380597901,0.0,19.961455498689304,0.0,0.0,10.088890680825724,0.0,13.990397027494838,0.0,0.0
2.37,126260,100.0,14.501469261722457,51.58470117571461,0.0,0.0,0.0,3.7300090358421736,0.0,0.0,30.182423523733434,0.0,0.0
2.43,126261,100.0,15.671113315313942,51.25439133384316,0.0,0.0,0.0,3.544205347879924,0.8563194720127033,0.0,28.672601191665,0.0,0.0
2.48,126262,100.0,16.84604987593525,50.9248192861652,0.0,0.0,0.0,3.3584016599176736,1.706608525208416,0.0,27.16277885959656,0.0,0.0
2.54,126263,99.99,18.01040142249691,50.58980206891724,0.0,0.0,0.0,3.1725979719554234,2.562927997221119,0.0,25.652956527528126,0.0,0.0
2.64,126264,100.0,19.185337983118217,50.26417090818106,0.0,0.0,0.0,2.9821491917941167,3.419247469233823,0.0,24.147808568004788,0.0,0.0
2.69,126265,99.97,20.3549820367097,49.91921170240922,0.0,0.0,0.0,2.79170041163281,4.269536522429536,0.0,22.63331186339125,0.0,0.0
2.84,126266,99.98,22.54078744002772,49.275150727337916,0.0,0.0,0.0,2.4340283123054784,6.012327560539897,0.0,19.71650339524665,0.0,0.0
2.67,126270,99.98,0.0,45.3706609925907,0.0,14.208153788540757,0.0,0.0,6.4585785529972215,4.072793423901644,29.8692405632115,0.0,0.0
2.51,126324,100.0,4.800303876051924,45.83366765334597,0.0,6.310764484548033,0.0,0.0,0.9588365919015482,10.890456732764322,29.89728679848212,0.0,1.307935523868568
2.54,126354,99.97,6.885551645803255,50.54237826167855,7.381605860384947,12.021184442819695,0.0,0.0,0.0,3.954096347795221,19.18362492510485,0.0,0.0
2.56,126355,99.97,6.758531477087438,50.08447877388279,7.244966963516231,11.792481766142982,0.0,0.0,0.0,3.887329242485358,18.823698239131883,1.377044263013521,0.0
2.57,126356,99.97,6.636803815401446,49.644429676598826,7.111433496121804,11.578073006758565,0.0,0.0,0.0,3.813143569918843,18.48246904333932,2.7022642795695435,0.0
2.6,126357,99.97,6.515076153715455,49.21867318148741,6.984110887675955,11.370811206020294,0.0,0.0,0.0,3.74637646460898,18.15058859263697,3.9830635134477106,0.0
2.63,126358,99.97,6.403933506089115,48.811445820251336,6.862999138178685,11.17069636392817,0.0,0.0,0.0,3.6796093592991173,17.82805688702483,5.21203850086838,0.0
2.64,126359,99.96,6.292790858462776,48.410063828842055,6.741887388681414,10.977728480482195,0.0,0.0,0.0,3.612842253989254,17.519548299047997,6.403996169390837,0.0
2.67,126360,99.96,6.181648210836435,48.02557130045357,6.6269864981327204,10.791907555682366,0.0,0.0,0.0,3.5534937159360425,17.220388456161373,7.55893651901508,0.0
2.68,126361,99.98,6.081090577269746,47.667530311026745,6.518296466532606,10.613233589528685,0.0,0.0,0.0,3.494145177882831,16.935251730910057,8.669456085961468,0.0
2.7,126362,99.96,5.980532943703058,47.30183056159674,6.409606434932491,10.434559623375003,0.0,0.0,0.0,3.4347966398296195,16.654789378203848,9.742958334009643,0.0
2.74,126363,99.98,5.885267817166194,46.96317755276613,6.307127262280954,10.270179574513616,0.0,0.0,0.0,3.382866669033059,16.38367577058784,10.786846726939247,0.0
2.75,126364,99.97,5.790002690629332,46.62493551420651,6.204648089629417,10.105799525652229,0.0,0.0,0.0,3.3235181309798483,16.12658528060715,11.793717800970638,0.0
2.34,77511,99.99,0.0,48.557558714706424,0.0,0.0,0.0,0.0,0.0,12.685750008873974,38.74587402636309,0.0,0.0
2.39,77512,99.98,3.768265005235909,48.054469034282405,0.0,0.0,0.0,0.0,0.0,12.841539921263653,35.3148845782571,0.0,0.0
2.45,77513,99.98,7.631795137008681,47.54008948651625,0.0,0.0,0.0,0.0,0.0,13.012166968166635,31.79508205179415,0.0,0.0
2.42,77514,99.99,11.601175409377968,47.01867210575705,0.0,0.0,0.0,0.0,0.0,13.18279401506962,28.186466446974233,0.0,0.0
2.41,77515,99.98,15.676405822343767,46.47424025929058,0.0,0.0,0.0,0.0,0.0,13.353421061972602,24.475014646162037,0.0,0.0
2.45,77516,99.98,17.332960522679215,46.25331154526256,0.0,0.0,0.0,0.0,0.0,13.427606734539118,22.9651923140936,0.0,0.0
2.48,126716,99.95,2.0534927275723773,46.136208031051794,0.8260442401608734,6.0749148492251726,5.918953649836511,0.0,0.0,6.980871788509011,31.958685090872777,0.0,0.0
2.53,126721,100.0,2.117002811930286,45.93652496180481,0.0,5.0028710523030835,0.0,0.0,1.8091256450972608,10.756922522144597,31.785733306703943,2.5912123228749047,0.0
2.46,126724,100.0,2.4398457407496545,47.43251996659426,1.20801206549842,5.224426770333649,2.1832886534460063,0.0,1.3568442338229456,8.331051029219575,31.823128287064772,0.0,0.0
1.79,114248,100.0,0.0,68.94139615053146,31.054294742889976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.96,114249,99.99,0.0,68.23384699414929,29.63821890261419,0.0,0.0,2.1135169505705966,0.0,0.0,0.0,0.0,0.0
2.11,114250,99.99,0.0,67.44233781037279,28.042028152829648,0.0,0.0,4.501094340885512,0.0,0.0,0.0,0.0,0.0
2.22,114251,99.99,0.0,66.54303554709367,26.228457339844873,0.0,0.0,7.213828185134366,0.0,0.0,0.0,0.0,0.0
2.27,114252,99.99,0.0,65.50976188500414,24.144714162596955,0.0,0.0,10.330685050701113,0.0,0.0,0.0,0.0,0.0
2.01,114253,99.99,0.0,65.05299873914304,28.256302786555587,0.0,0.0,0.0,0.0,6.676710530986301,0.0,0.0,0.0
2.17,114254,99.99,0.0,61.08523983910806,25.399307670209712,0.0,0.0,0.0,0.0,13.501792407105631,0.0,0.0,0.0
2.35,114256,99.99,0.0,52.87370402860086,19.48656995116346,0.0,0.0,0.0,0.0,27.626744463769988,0.0,0.0,0.0
2.39,114257,99.99,0.0,39.82322747261621,10.089540361964954,0.0,0.0,0.0,0.0,50.07532898239726,0.0,0.0,0.0
2.02,114258,99.99,0.0,62.148970247524254,26.99549841999426,0.0,10.841729967302221,0.0,0.0,0.0,0.0,0.0,0.0
2.12,114259,99.99,0.0,55.80506957133603,23.20376903188739,0.0,20.977834324175124,0.0,0.0,0.0,0.0,0.0,0.0
2.26,114260,99.99,0.0,49.86643036340553,19.654263142775065,0.0,30.46642341500701,0.0,0.0,0.0,0.0,0.0,0.0
2.48,114291,100.0,0.0,46.88674241554378,0.0,5.71756691691781,0.0,0.0,0.0,11.869707610642314,35.52523134278676,0.0,0.0
2.46,114332,100.0,0.0,46.88674241554378,0.0,5.71756691691781,0.0,0.0,0.0,11.869707610642314,35.52523134278676,0.0,0.0
2.44,78019,99.99,0.0,53.31625706247457,0.0,0.0,0.0,10.706937518824672,0.0,0.0,35.96462236202649,0.0,0.0
2.4,78020,99.98,5.911730352315323,52.60580283684871,0.0,0.0,0.0,8.337940497305981,0.0,0.0,33.122603854603554,0.0,0.0
2.74,78021,99.99,0.0,42.73165176007659,0.0,0.0,0.0,0.0,0.0,28.43536829474499,28.82218111310831,0.0,0.0
2.67,78022,99.98,4.953786579916869,44.098836433085594,0.0,0.0,0.0,0.0,0.0,23.160766975265812,27.765772917914916,0.0,0.0
2.51,78023,99.99,0.0,35.63346469363461,0.0,0.0,40.320277527708186,0.0,0.0,0.0,24.035623626922305,0.0,0.0
2.49,78024,99.99,4.265760666039527,37.94256849291337,0.0,0.0,33.89493373391652,0.0,0.0,0.0,23.886043705478993,0.0,0.0
2.31,125390,99.99,0.0,48.96918662012069,0.0,0.0,0.0,0.0,0.0,11.572964920376256,39.44702990812861,0.0,0.0
2.4,78094,100.0,0.0,47.767070308476924,0.0,0.0,0.0,0.0,0.0,14.837134513302892,37.39498036082817,0.0,0.0
2.36,78095,100.0,0.0,47.413918933926325,0.0,0.0,3.320591107902671,0.0,0.0,11.869707610642314,37.39498036082817,0.0,0.0
2.39,78096,100.0,0.0,47.06076755937573,0.0,0.0,6.641182215805342,0.0,0.0,8.902280707981735,37.39498036082817,0.0,0.0
2.4,78097,100.0,0.0,46.707616184825135,0.0,0.0,9.961773323708012,0.0,0.0,5.934853805321157,37.39498036082817,0.0,0.0
2.4,78098,100.0,0.0,46.354464810274536,0.0,0.0,13.282364431610684,0.0,0.0,2.9674269026605784,37.39498036082817,0.0,0.0
2.4,78099,100.0,0.0,46.00131343572394,0.0,0.0,16.602955539513356,0.0,0.0,0.0,37.39498036082817,0.0,0.0
2.19,114434,100.0,0.0,53.25544238066706,0.0,0.0,0.0,0.0,0.0,0.0,46.74372545103521,0.0,0.0
2.21,114435,99.99,0.0,52.75349645948284,0.0,0.0,0.0,0.0,0.0,0.0,45.888315275281265,1.3474304078949506,0.0
2.24,114436,99.99,0.0,52.3169071171126,0.0,0.0,0.0,0.0,0.0,0.0,45.1404156680647,2.531984612637764,0.0
2.25,114437,99.99,0.0,51.78208517270905,0.0,0.0,0.0,0.0,0.0,0.0,44.22423864922441,3.9830635134477106,0.0
2.58,125771,99.97,13.569988024473133,48.23242399909462,0.0,6.510879326640156,0.5063901439551574,0.0,3.7026771536323935,0.037092836283257234,27.102012016510216,0.0,0.3077495350278983
2.77,78127,99.99,0.0,46.6566208109336,0.0,0.0,0.0,3.3026605535289986,0.0,0.0,30.08893607283137,0.0,19.94077100828496
2.75,78128,99.97,0.0,45.775196046101264,0.0,0.0,0.0,2.4293832201064225,0.0,2.678102779651172,29.523336994873837,0.0,19.563078397114353
2.7,78129,99.97,0.0,45.775196046101264,0.0,0.0,0.0,2.4293832201064225,0.0,2.678102779651172,29.523336994873837,0.0,19.563078397114353
2.75,78130,99.98,0.0,45.352929968342686,0.0,0.0,0.0,2.006679829992303,0.0,3.9837706168218268,29.24754901471273,0.0,19.388220706757593
2.72,78131,99.98,0.0,45.352929968342686,0.0,0.0,0.0,2.006679829992303,0.0,3.9837706168218268,29.24754901471273,0.0,19.388220706757593
2.74,78132,99.98,0.0,44.9359194505479,0.0,0.0,0.0,1.5886215320772397,0.0,5.267182752222526,28.98110977964183,0.0,19.206368708786563
2.7,78133,99.98,0.0,44.9359194505479,0.0,0.0,0.0,1.5886215320772397,0.0,5.267182752222526,28.98110977964183,0.0,19.206368708786563
2.74,78134,99.98,0.0,44.52487902749153,0.0,0.0,0.0,1.1798534185602891,0.0,6.528339185853273,28.71467054457093,0.0,19.031511018429804
2.7,78135,99.98,0.0,44.52487902749153,0.0,0.0,0.0,1.1798534185602891,0.0,6.528339185853273,28.71467054457093,0.0,19.031511018429804
2.73,78136,99.98,0.0,44.124872737062006,0.0,0.0,0.0,0.7803754894414511,0.0,7.759821350457413,28.457580054590238,0.0,18.856653328073044
2.7,78137,99.98,0.0,44.124872737062006,0.0,0.0,0.0,0.7803754894414511,0.0,7.759821350457413,28.457580054590238,0.0,18.856653328073044
2.71,78138,99.99,0.0,43.345294410137704,0.0,0.0,0.0,0.0,0.0,10.16343714161248,27.952747819719054,0.0,18.527920870202333
2.69,78139,99.99,0.0,43.345294410137704,0.0,0.0,0.0,0.0,0.0,10.16343714161248,27.952747819719054,0.0,18.527920870202333
2.34,114477,99.98,0.0,48.92281017460785,0.0,0.0,0.0,0.0,0.0,11.357826469933364,39.33484496704613,0.0,0.36370399594206165
2.39,114478,99.99,0.0,47.53872891621429,0.0,0.0,0.0,0.0,0.0,15.126458636312298,36.97428683176885,0.0,0.3497153807135208
2.44,114479,99.99,0.0,46.14131570872459,0.0,0.0,0.0,0.0,0.0,18.87283510092128,34.59035683376606,0.0,0.38468691878487293
2.47,114480,99.99,0.0,44.76246131605359,0.0,0.0,0.0,0.0,0.0,22.619211565530257,32.24382181612409,0.0,0.36370399594206165
2.5,114481,99.99,0.0,43.38213573989778,0.0,0.0,0.0,0.0,0.0,26.35075089562594,29.89261242593702,0.0,0.36370399594206165
2.53,114482,99.99,0.0,42.01762479252456,0.0,0.0,0.0,0.0,0.0,30.089708792978268,27.574123643565674,0.0,0.3077495350278983
2.5,114614,99.98,9.15074465456866,48.84375770029749,0.0,0.0,0.0,1.3099160001338643,11.560312872171497,2.0030131592958904,27.111360761600423,0.0,0.0
2.56,114615,99.97,8.886119303077376,48.34665007462806,0.0,0.0,0.0,1.2727552625414145,11.674890829694322,3.345773832749802,26.44292548765062,0.0,0.0
2.52,114616,99.96,8.748514120301907,47.9756800313423,0.0,0.0,0.0,1.2541748937451893,11.10200104208019,4.7256273424869715,26.153114389854203,0.0,0.0
2.54,114617,99.98,9.463002569328378,49.3089056974009,0.29191037058316577,0.0,0.0,0.0,12.084959309249701,0.7047638893818874,28.125699603887888,0.0,0.0
2.56,114618,99.98,9.267179809224828,48.8520948538674,0.29191037058316577,0.0,0.0,0.0,11.777407949583168,2.188477340712177,27.602169878836293,0.0,0.0
2.52,114619,99.97,8.970799415554586,48.64263433752531,0.5869261706406205,0.0,0.0,0.0,11.463826171099642,3.427378072572968,26.877642134345248,0.0,0.0
2.36,114625,99.99,10.145735976175896,46.24653494993321,0.0,13.765042352479629,0.0,0.0,0.0,2.8561483938108068,26.975803957792422,0.0,0.0
2.43,114626,99.99,9.743505441909141,45.446867867003895,0.0,13.221873495372435,0.0,0.0,0.0,5.652948249568402,25.924070135144127,0.0,0.0
